review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Being & Presentation,share__Generic Action,share__Cognition,share__Initiation,share__Perception,share__Continuation & Development,share__Construction & Composition,share__Placement,share__Naming & Noting,share__Tailoring,share__Garment & Styling,share__Direction & Showcase,share__Traversal Motion,share__Competition,share__Desire & Affinity,share__Design & Ornamentation,share__Spatial Placement,share__Evocation,share__Visual Effect,share__Transformation,share__Combination,share__Rejection & Departure,share__Reinterpretation,share__Sonic Metaphors,share__Ornamentation,share__Fluid Motion,share__Allusion,share__Runway Motion,share__Resistance,share__Refinement
2165,Haider Ackermann,Nicole Phelps,2007,2007,Spring,18,7,2.4886,0.3333,0.2222,0.1111,0.0,0.1667,0.0556,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2166,Jason Wu,Joanna Rodger,2007,2007,Spring,17,8,2.7275,0.2941,0.1765,0.0,0.1765,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0
2167,Roksanda Ilincic,Sarah Mower,2007,2007,Spring,21,10,3.0104,0.2857,0.0952,0.1429,0.1429,0.0952,0.0476,0.0476,0.0476,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476
2168,Chanel,Sarah Mower,2007,2007,Spring,17,10,3.0575,0.1765,0.2353,0.0588,0.0588,0.1765,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0
2169,Collette Dinnigan,Nicole Phelps,2007,2007,Spring,13,9,3.027,0.1538,0.2308,0.0769,0.1538,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0769,0.0
2170,Erin Fetherston,Meenal Mistry,2007,2007,Spring,13,8,2.7193,0.3077,0.0,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.2308,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2171,Marc Jacobs,Nicole Phelps,2007,2007,Spring,39,16,3.2093,0.3846,0.0769,0.0513,0.1282,0.0256,0.0256,0.0,0.0,0.0513,0.0,0.0513,0.0,0.0,0.0256,0.0,0.0256,0.0256,0.0256,0.0256,0.0256,0.0,0.0256,0.0,0.0,0.0256,0.0,0.0,0.0,0.0,0.0
2172,Dolce & Gabbana,Nicole Phelps,2007,2007,Spring,12,8,2.7516,0.3333,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0
2173,Malandrino,Meenal Mistry,2007,2007,Spring,16,9,2.8522,0.3125,0.1875,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2174,Oscar de la Renta,Nicole Phelps,2007,2007,Spring,15,6,2.2892,0.4,0.2,0.0667,0.1333,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2175,United Bamboo,Nicole Phelps,2007,2007,Spring,12,7,2.6887,0.25,0.1667,0.0833,0.1667,0.1667,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2176,Iceberg,Nicole Phelps,2007,2007,Spring,14,7,2.5567,0.2143,0.2857,0.0,0.2143,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0
2177,Akris,Nicole Phelps,2007,2007,Spring,13,7,2.7193,0.1538,0.1538,0.2308,0.0769,0.1538,0.0,0.1538,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2178,6267,Nicole Phelps,2007,2007,Spring,17,7,2.5869,0.2353,0.2353,0.1765,0.1765,0.0588,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,Valentino,Sarah Mower,2007,2007,Spring,14,9,2.9852,0.2143,0.1429,0.0714,0.2143,0.0714,0.0,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2180,Lanvin,Sarah Mower,2007,2007,Spring,19,10,3.0311,0.2632,0.1053,0.0526,0.1579,0.0526,0.1579,0.0,0.0,0.0526,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0
2181,Carlos Miele,Meenal Mistry,2007,2007,Spring,21,11,3.1602,0.2381,0.1429,0.1429,0.0476,0.0476,0.0,0.0476,0.0476,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.1429,0.0,0.0,0.0,0.0,0.0476,0.0
2182,Wunderkind,Nicole Phelps,2007,2007,Spring,12,7,2.585,0.0,0.1667,0.1667,0.3333,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2183,Richard Nicoll,Sarah Mower,2007,2007,Spring,21,11,3.2321,0.2381,0.0,0.0476,0.0952,0.1429,0.0952,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0952,0.0,0.0476,0.0952,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0
2184,Louise Goldin,Sarah Mower,2007,2007,Spring,18,9,2.8163,0.2222,0.2778,0.1667,0.0556,0.0556,0.0556,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2185,Diane von Furstenberg,Nicole Phelps,2007,2007,Spring,16,5,1.8024,0.375,0.4375,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
2186,Miu Miu,Nicole Phelps,2007,2007,Spring,23,12,3.3116,0.2174,0.1304,0.1304,0.0435,0.1304,0.0435,0.0,0.0,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0435,0.0,0.0435,0.0,0.087,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,Alexander Wang,Meenal Mistry,2007,2007,Spring,20,10,3.066,0.15,0.1,0.25,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
2188,Bottega Veneta,Sarah Mower,2007,2007,Spring,21,10,3.0823,0.1905,0.1905,0.1429,0.0476,0.1429,0.0,0.0,0.0,0.0,0.0476,0.0476,0.0952,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476
2189,John Galliano,Sarah Mower,2007,2007,Spring,22,12,3.1747,0.2727,0.1818,0.1364,0.0455,0.0455,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0455,0.0,0.0455,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0455,0.0455,0.0
2190,Maurizio Pecoraro,Nicole Phelps,2007,2007,Spring,8,4,1.5488,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
2191,Ralph Lauren,Nicole Phelps,2007,2007,Spring,28,14,3.3868,0.2143,0.0714,0.1071,0.2143,0.0357,0.0357,0.0,0.0357,0.0357,0.0357,0.0,0.0357,0.0,0.0,0.0714,0.0357,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0
2192,Luella,Sarah Mower,2007,2007,Spring,15,7,2.4226,0.4,0.2,0.1333,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2193,Etro,Nicole Phelps,2007,2007,Spring,12,5,1.585,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0833,0.0,0.0,0.0,0.0
2194,Danielle Scutt,Sarah Mower,2007,2007,Spring,16,8,2.5218,0.4375,0.125,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0
2195,Preen by Thornton Bregazzi,Laird Borrelli-Persson,2007,2007,Spring,18,12,3.4194,0.0556,0.1111,0.1667,0.1667,0.1111,0.0556,0.0,0.0556,0.0,0.0,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2196,Zero + Maria Cornejo,Nicole Phelps,2007,2007,Spring,15,8,2.7069,0.2667,0.0667,0.1333,0.0667,0.0,0.0,0.2667,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2197,Jasmine Di Milo,Nicole Phelps,2007,2007,Spring,11,5,2.1181,0.3636,0.1818,0.2727,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2198,Helmut Lang,Laird Borrelli-Persson,2007,2007,Spring,18,12,3.3774,0.1667,0.0556,0.1667,0.0556,0.1667,0.0,0.0556,0.0556,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0556,0.0,0.0
2199,Sinha-Stanic,Sarah Mower,2007,2007,Spring,12,8,2.6175,0.4167,0.0,0.0833,0.0,0.0833,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200,Sonia Rykiel,Nicole Phelps,2007,2007,Spring,14,7,2.6106,0.2143,0.2857,0.0714,0.1429,0.0,0.0,0.0714,0.0,0.0,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,Donna Karan,Nicole Phelps,2007,2007,Spring,16,13,3.5,0.25,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0
2202,Marchesa,Nicole Phelps,2007,2007,Spring,14,8,2.6924,0.3571,0.0,0.0714,0.0,0.1429,0.0,0.1429,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,Rachel Roy,Nicole Phelps,2007,2007,Spring,14,10,3.182,0.2143,0.1429,0.0714,0.1429,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0
2204,Antonio Berardi,Nicole Phelps,2007,2007,Spring,15,7,2.7069,0.2667,0.0667,0.1333,0.1333,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.1333,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2205,Vena Cava,Laird Borrelli-Persson,2007,2007,Spring,14,7,2.5495,0.3571,0.1429,0.1429,0.0714,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2206,Barbara Tfank,Meenal Mistry,2007,2007,Spring,14,8,2.6924,0.3571,0.0714,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2207,Duro Olowu,Sarah Mower,2007,2007,Spring,14,9,3.0391,0.1429,0.2143,0.1429,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0714,0.1429,0.0,0.0714,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0
2208,Tommy Hilfiger,Meenal Mistry,2007,2007,Spring,19,9,2.8795,0.2105,0.2105,0.1053,0.2105,0.0526,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0526,0.0526,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,Erdem,Sarah Mower,2008,2007,Fall,15,11,3.3232,0.2,0.0667,0.0667,0.0667,0.1333,0.0667,0.1333,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,Badgley Mischka,Nicole Phelps,2008,2007,Fall,16,8,2.4746,0.4375,0.0,0.1875,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,Erin Fetherston,Nicole Phelps,2008,2007,Fall,18,9,2.7689,0.2778,0.2778,0.0556,0.1111,0.0556,0.0,0.0556,0.0,0.0556,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,Alexander McQueen,Sarah Mower,2008,2007,Fall,28,13,3.4642,0.1786,0.1429,0.0357,0.1429,0.0714,0.0714,0.0357,0.0357,0.0357,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0357,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,Kai KÙhne,Laird Borrelli-Persson,2008,2007,Fall,20,9,2.3192,0.55,0.05,0.05,0.0,0.05,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
2214,Christian Lacroix,Sarah Mower,2008,2007,Fall,16,8,2.8278,0.1875,0.125,0.125,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2215,Jasmine Di Milo,Nicole Phelps,2008,2007,Fall,23,10,2.931,0.2609,0.2174,0.1304,0.0,0.1304,0.0435,0.0,0.0435,0.0435,0.0435,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.0,0.0
2216,Blumarine,Nicole Phelps,2008,2007,Fall,15,9,2.8402,0.2667,0.2667,0.0667,0.0667,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0
2217,Rag & Bone,Nicole Phelps,2008,2007,Fall,14,8,2.6645,0.2857,0.2857,0.0714,0.0714,0.0,0.0714,0.0714,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2218,BCBG Max Azria,Meenal Mistry,2008,2007,Fall,17,11,3.2928,0.1765,0.1176,0.1765,0.0,0.1176,0.0,0.0588,0.0588,0.0588,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,Maurizio Pecoraro,Nicole Phelps,2008,2007,Fall,14,9,2.9852,0.2143,0.2143,0.1429,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0714,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0714
2220,Iceberg,Nicole Phelps,2008,2007,Fall,11,8,2.8454,0.2727,0.0,0.0,0.1818,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0,0.0,0.0
2221,Haider Ackermann,Nicole Phelps,2008,2007,Fall,16,10,3.1556,0.125,0.1875,0.1875,0.125,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
2222,Band of Outsiders,Nicole Phelps,2008,2007,Fall,9,8,2.9477,0.2222,0.1111,0.1111,0.1111,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,Giles,Sarah Mower,2008,2007,Fall,13,8,2.8731,0.1538,0.1538,0.2308,0.1538,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,Reyes,Nicole Phelps,2008,2007,Fall,8,7,2.75,0.125,0.125,0.125,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125
2225,Carlos Miele,Meenal Mistry,2008,2007,Fall,13,7,2.4416,0.3846,0.2308,0.0769,0.0,0.0769,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,Valentino,Sarah Mower,2008,2007,Fall,26,13,3.2578,0.1154,0.3077,0.0769,0.1154,0.0,0.0769,0.0,0.0385,0.0,0.0385,0.0385,0.0385,0.0385,0.0385,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Barbara Tfank,Meenal Mistry,2008,2007,Fall,12,7,2.4508,0.4167,0.0,0.0833,0.1667,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0
2228,Y & Kei,Laird Borrelli-Persson,2008,2007,Fall,11,8,2.914,0.1818,0.1818,0.0909,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0
2229,Prada,Sarah Mower,2008,2007,Fall,27,11,3.0097,0.2963,0.1852,0.1111,0.1111,0.037,0.0741,0.0,0.037,0.0,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.0,0.0,0.037,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,Diane von Furstenberg,Nicole Phelps,2008,2007,Fall,16,10,3.125,0.0,0.125,0.0,0.25,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
2231,Tao,Nicole Phelps,2008,2007,Fall,11,7,2.5503,0.0,0.3636,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0909,0.0,0.1818,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2232,Tuleh,Nicole Phelps,2008,2007,Fall,16,7,2.555,0.1875,0.3125,0.125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
2233,Emporio Armani,Nicole Phelps,2008,2007,Fall,21,12,3.1009,0.2857,0.2381,0.0476,0.0476,0.0476,0.0476,0.0,0.0,0.0476,0.0476,0.0,0.0,0.0476,0.0476,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0
2234,Céline,Sarah Mower,2008,2007,Fall,11,7,2.6635,0.2727,0.1818,0.0909,0.1818,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0
2235,Stella McCartney,Nicole Phelps,2008,2007,Fall,19,11,3.0761,0.3158,0.1579,0.0526,0.0526,0.1053,0.0,0.0526,0.0526,0.0526,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2236,Jenni Kayne,Laird Borrelli-Persson,2008,2007,Fall,10,6,2.3219,0.4,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2237,Louise Goldin,Sarah Mower,2008,2007,Fall,16,6,2.4528,0.25,0.25,0.125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2238,Monique Lhuillier,Meenal Mistry,2008,2007,Fall,17,7,2.3433,0.4118,0.0,0.2353,0.1176,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0
2239,Max Mara,Sarah Mower,2008,2007,Fall,19,8,2.7101,0.2632,0.2632,0.1053,0.0,0.0526,0.1053,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2240,Jason Wu,Nicole Phelps,2008,2007,Fall,12,8,2.8554,0.1667,0.25,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.1667,0.0833,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2241,Just Cavalli,Nicole Phelps,2008,2007,Fall,15,8,2.7899,0.2,0.2667,0.0667,0.1333,0.1333,0.0,0.0,0.0667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667
2242,Bottega Veneta,Sarah Mower,2008,2007,Fall,21,11,3.2961,0.1429,0.1429,0.1429,0.0952,0.0952,0.0,0.1429,0.0476,0.0,0.0,0.0476,0.0476,0.0476,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2243,Rachel Roy,Nicole Phelps,2008,2007,Fall,11,8,2.8454,0.2727,0.0909,0.0909,0.1818,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0909,0.0,0.0
2244,Shipley & Halmos,Nicole Phelps,2008,2007,Fall,7,4,1.8424,0.1429,0.2857,0.4286,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2245,A.F. Vandevorst,Nicole Phelps,2008,2007,Fall,19,11,3.2608,0.2105,0.1053,0.1053,0.1053,0.1579,0.0526,0.0,0.0526,0.0526,0.0,0.0,0.0526,0.0526,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,Moschino Cheap And Chic,Nicole Phelps,2008,2007,Fall,9,8,2.9477,0.2222,0.1111,0.1111,0.1111,0.0,0.1111,0.1111,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
